occupation_construction_rate,occupation_public_rate,occupation_education_rate,occupation_manufacturing_rate,occupation_arts_rate,travel_time_average,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,incentive_nonresidential_state_level,feedin_tariff,sales_tax,cooling_design_temperature,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,diversity,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,household_count,housing_unit_count,housing_unit_occupied_count,education_college_rate,race_white_rate,race_black_africa_rate,race_asian_rate,earth_temperature_amplitude,relative_humidity,atmospheric_pressure,elevation,total_area,land_area,number_of_solar_system_per_household,solar_panel_area_divided_by_area,solar_panel_area_per_capita
0.13985414,0.072930073,0.160875161,0.077649078,0.117546118,23,0.077787381,0.374243734,0.255834054,0.11624892,0.115816768,0.05099395,21,0,9,29.87,0.688359788,0.265079365,0.025925926,0.006878307,10019,36686,47717,0.541563615,0.062511163,0.21182354,0.008930166,0.027862118,1890,2121,1890,0.183475783,0.580818003,0.345240221,0.020539382,19.84,0.639,100.2,133,0.8493286,0.8239335,0.005820106,246.012222,0.03731831
0.130548303,0.052219321,0.171018277,0.115535248,0.07767624,25,0.084583902,0.30218281,0.20941337,0.213506139,0.152114598,0.032060027,21,0,9,29.87,0.565938206,0.264506405,0.133383572,0.005275057,10019,36686,47717,0.260529526,0.071384425,0.076637824,0.014833127,0.048516687,1327,1381,1327,0.332898172,0.856304079,0.063658838,0.030593325,19.84,0.639,100.2,133,0.9241973,0.9241973,0.001507159,51.58329288,0.01473212
0.140613027,0.090421456,0.193103448,0.05210728,0.061302682,25,0.098692033,0.316686484,0.264367816,0.137534681,0.084819659,0.084819659,21,0,9,29.87,0.55734767,0.314814815,0.127837515,0,10019,36686,47717,0.258783884,0.083044232,0.165654814,0.010190807,0.050954033,1674,1674,1674,0.333534197,0.854943625,0.09518647,0.030355594,19.84,0.639,100.2,133,2.780923,2.778906,0.004778973,49.03635303,0.029567719
0.154328733,0.036386449,0.190715182,0.048933501,0.077791719,37,0.031420765,0.24863388,0.18579235,0.275956284,0.12295082,0.051912568,21,0,9,29.87,0.064516129,0.343108504,0.486803519,0.063049853,10019,36686,47717,0.093855849,0.074618096,0.078730905,0.061692127,0.079905993,682,834,682,0.281831187,0.951233843,0.034077556,0,19.84,0.639,100.2,133,13.13348,5.263846,0.002932551,3.612126765,0.02787297
0.086419753,0.074074074,0.313472893,0.081588835,0.044551798,25,0.115661317,0.313226342,0.181516325,0.197565025,0.152185944,0.028776978,21,0,9,29.87,0.224681422,0.381623072,0.350100604,0.032193159,10019,36686,47717,0.231811755,0.0997151,0.127350427,0.015384615,0.061823362,1491,1622,1491,0.259020129,0.871509972,0.090598291,0.014529915,19.84,0.639,100.2,133,1.946144,1.945061,0.003353454,41.92145556,0.023243644
0.046153846,0.050124069,0.34044665,0.05955335,0.040694789,30,0.068804966,0.239524056,0.311433006,0.146404553,0.122607346,0.068804966,21,0,9,29.87,0.472534745,0.173395103,0.354070152,0,10019,36686,47717,0.109771197,0.034430761,0.056044232,0.032671526,0.075144509,1511,1612,1511,0.200529451,0.94295049,0.02186479,0.022618748,19.84,0.639,100.2,133,6.015334,5.613732,0.007279947,47.95043327,0.072490041
0.027954257,0.01905972,0.33545108,0.034307497,0.054637865,25,0.042936288,0.337950139,0.279778393,0.150969529,0.132963989,0.055401662,21,0,9,29.87,0.581690141,0.208450704,0.201408451,0,10019,36686,47717,0.211102026,0.032960894,0.086592179,0.062569832,0.075418994,710,739,710,0.079435783,0.88547486,0.047486034,0.046368715,19.84,0.639,100.2,133,2.334426,2.238954,0.012676056,82.0542943,0.107010993
0.115826087,0.06226087,0.363478261,0.050434783,0.044521739,35,0.057039711,0.15631769,0.255234657,0.211913357,0.179422383,0.082310469,21,0,9,29.87,0.609653725,0.337355719,0.046694648,0.006295908,10019,36686,47717,0.521324923,0.091461236,0.243301179,0,0.002143623,1906,2265,1906,0.313989004,0.557699178,0.408360129,0.004465881,19.84,0.639,100.2,133,1.077738,1.077738,0.000524659,27.59818276,0.005313257
0.005428227,0.030156815,0.327503016,0.036188179,0.05066345,25,0.04186685,0.304735758,0.323953329,0.174330817,0.086479067,0.047357584,21,0,9,29.87,0.52538787,0.22425952,0.242595205,0,10019,36686,47717,0.10888023,0.061349693,0.071388734,0.043781372,0.047127719,1418,1469,1418,0.125100563,0.943112103,0.006413832,0.039319576,19.84,0.639,100.2,133,2.575622,2.537731,0.000705219,10.27677854,0.007381232
0.003565062,0.050505051,0.339275104,0.017231135,0.120023767,25,0.124432923,0.238496436,0.252106286,0.219053791,0.108878808,0.02073882,21,0,9,29.87,0.724,0.22,0.056,0,10019,36686,47717,0.163396356,0.139042996,0.139389736,0.004854369,0.014563107,1250,1357,1250,0.131726457,0.912274619,0.009708738,0.064493759,19.84,0.639,100.2,133,0.3035385,0.3035385,0,0,0
0.012155592,0.035656402,0.417341977,0.027552674,0.049432739,25,0.093002657,0.322409212,0.19486271,0.216120461,0.115146147,0.036315323,21,0,9,29.87,0.692307692,0.241603467,0.055254605,0,10019,36686,47717,0.18896616,0.043262731,0.1306895,0.073005858,0.052726453,923,997,923,0.142857143,0.898152321,0.028841821,0.057232988,19.84,0.639,100.2,133,0.4125313,0.4125313,0.002166847,73.49262835,0.013662916
0.009470752,0.003899721,0.384401114,0.038440111,0.062395543,26,0.165349544,0.248632219,0.193920973,0.184194529,0.099696049,0.063221884,21,0,9,29.87,0.609065156,0.313739377,0.061614731,0.005665722,10019,36686,47717,0.323446026,0.118105329,0.088189467,0.023060143,0.047366781,1412,1445,1412,0.14785813,0.814272359,0.098784668,0.058273605,19.84,0.639,100.2,133,0.5920047,0.5920047,0.002832861,103.0529128,0.01901147
0.072737368,0.09716824,0.238756247,0.094392004,0.080510827,30,0.069084629,0.251583189,0.166954519,0.2417962,0.197466897,0.044905009,21,0,9,29.87,0.854727133,0.127594158,0.017678709,0,10019,36686,47717,0.507639042,0.072485578,0.105342363,0.004263858,0.025081515,1301,1466,1301,0.294506402,0.616503637,0.333082518,0,19.84,0.639,100.2,133,0.4862509,0.3198675,0.001537279,156.6842243,0.019109066
0.039196472,0.05977462,0.385595296,0.04899559,0.078392945,31,0.050218341,0.251091703,0.225436681,0.214519651,0.176310044,0.038755459,21,0,9,29.87,0.780505415,0.127075812,0.080144404,0,10019,36686,47717,0.515096566,0.112,0.083878788,0.016727273,0.019636364,1385,1469,1385,0.159302797,0.638545455,0.272727273,0.039030303,19.84,0.639,100.2,133,0.4236444,0.4236444,0.001444043,112.6557966,0.011569939
0.018529588,0.141661686,0.230723252,0.028690974,0.166168559,30,0.045398773,0.24601227,0.191411043,0.262576687,0.174846626,0.066257669,21,0,9,29.87,0.451612903,0.354137447,0.194249649,0,10019,36686,47717,0.636073471,0.271333526,0.113682384,0.020827307,0.032687301,1426,1525,1426,0.253340185,0.385883714,0.449811976,0.093144345,19.84,0.639,100.2,133,0.7331181,0.7331181,0.000701262,36.16826004,0.00767012
0.020463847,0.100272851,0.249658936,0.076398363,0.098908595,34,0.116096866,0.148148148,0.204415954,0.311253561,0.082621083,0.05982906,21,0,9,29.87,0.708994709,0.201058201,0.081128748,0.008818342,10019,36686,47717,0.502178474,0.094291394,0.16444192,0.023004828,0.05112184,1134,1193,1134,0.321601408,0.319795513,0.627662596,0.038625391,19.84,0.639,100.2,133,0.3435336,0.3435336,0.002645503,112.2965134,0.01095644
0.06486767,0.063829787,0.271925272,0.024390244,0.218993254,29,0.031711318,0.264625478,0.332968835,0.156369601,0.142700929,0.034445052,21,0,9,29.87,0.842105263,0.13126935,0.009287926,0,10019,36686,47717,0.530122824,0.10910459,0.181590168,0.039377978,0.028091297,1615,1801,1615,0.281060606,0.656884876,0.148984199,0.10960622,19.84,0.639,100.2,133,0.4394117,0.4394117,0.00123839,47.55750071,0.005241365
0.026315789,0.025623269,0.313711911,0.067174515,0.045706371,33,0.076923077,0.252849003,0.167378917,0.221509972,0.112535613,0.072649573,21,0,9,29.87,0.772841576,0.201173512,0.025984912,0,10019,36686,47717,0.538051456,0.091159271,0.189542484,0.038527692,0.059167527,1193,1263,1193,0.353658537,0.608875129,0.29377365,0.066047472,19.84,0.639,100.2,133,0.3395815,0.3395815,0,0,0
0.113974232,0.029732408,0.294350842,0.059464817,0.029732408,27,0.094455852,0.189938398,0.295687885,0.246406571,0.124229979,0.035934292,21,0,9,29.87,0.836320191,0.113500597,0.04181601,0.008363202,10019,36686,47717,0.270750192,0.046898638,0.102874433,0.056984367,0.093797277,837,883,837,0.322330097,0.850226929,0.051437216,0.023197176,19.84,0.639,100.2,133,0.557003,0.557003,0.002389486,32.44954607,0.009114722
0.066728452,0.044022243,0.343373494,0.063021316,0.070435589,26,0.045751634,0.258421317,0.321769734,0.207139266,0.120160885,0.033182504,21,0,9,29.87,0.747837658,0.18762475,0.052561544,0.011976048,10019,36686,47717,0.317796055,0.093862816,0.170964415,0.020887055,0.056730273,1503,1626,1503,0.248712288,0.804796287,0.185662713,0,19.84,0.639,100.2,133,0.6036356,0.6036356,0.002661344,114.7896964,0.017867753
0.082009605,0.024750646,0.302179535,0.058736609,0.094569634,28,0.085480573,0.169325153,0.25603272,0.278527607,0.1599182,0.035173824,21,0,9,29.87,0.585328579,0.273560876,0.130922058,0,10019,36686,47717,0.380270528,0.070474625,0.188411753,0.006574892,0.029587015,1963,2062,1963,0.290359384,0.769467845,0.158824738,0.036572837,19.84,0.639,100.2,133,1.065084,1.065084,0.000509424,23.75428048,0.005198337
0.018887723,0.115949633,0.274134313,0.034627492,0.070828961,33,0.064957265,0.23019943,0.134188034,0.206837607,0.219373219,0.102849003,21,0,9,29.87,0.658084449,0.323034672,0.01338826,0,10019,36686,47717,0.567364662,0.051041981,0.190878889,0.002114165,0.030202356,2913,3155,2913,0.270636285,0.345816974,0.555874358,0.049078828,19.84,0.639,100.2,133,1.230592,1.226988,0.001029866,59.64603863,0.011084255
0.078988942,0.0895208,0.286993154,0.026329647,0.077409163,25,0.015025042,0.336115748,0.276572065,0.228714524,0.117417919,0.015581525,21,0,9,29.87,0.528250511,0.374404357,0.097345133,0,10019,36686,47717,0.596297905,0.056048694,0.17372559,0.011919858,0.030180066,1469,1553,1469,0.298139159,0.559979711,0.269338067,0.12553893,19.84,0.639,100.2,133,1.671358,1.671358,0.000680735,13.46895889,0.005709219
0.066787824,0.074057247,0.231712858,0.114039073,0.080417992,34,0.05075188,0.19924812,0.159774436,0.249530075,0.204417293,0.077537594,21,0,9,29.87,0.562426384,0.388103651,0.035924617,0.008833922,10019,36686,47717,0.277406233,0.104246183,0.130486641,0.010973282,0.025524809,1698,1959,1698,0.362106017,0.838740458,0.137166031,0.007156489,19.84,0.639,100.2,133,1.797422,1.414086,0.000588928,18.42707186,0.007901055
0.028651949,0.052606858,0.292625646,0.068576797,0.050728041,28,0.045112782,0.272180451,0.243107769,0.251629073,0.104260652,0.050626566,21,0,9,29.87,0.672276765,0.298737728,0.017297803,0,10019,36686,47717,0.18182114,0.052038324,0.047341725,0.131129063,0.136764982,2139,2293,2139,0.189849174,0.901747135,0.013901935,0.068006763,19.84,0.639,100.2,133,6.111143,5.031168,0.002805049,18.60194033,0.021356212
0.028340081,0.057489879,0.285020243,0.026720648,0.086639676,22,0.112829845,0.293903549,0.300272975,0.184713376,0.090991811,0.017288444,21,0,9,29.87,0.797905759,0.15078534,0.051308901,0,10019,36686,47717,0.282629426,0.118248773,0.103109656,0.02086743,0.060556465,955,1048,955,0.29,0.841243863,0.011456628,0.088379705,19.84,0.639,100.2,133,1.132614,1.132614,0.003141361,72.99406764,0.033827374
0.06716954,0.087643678,0.253591954,0.024066092,0.105244253,25,0.05524239,0.32093198,0.248027057,0.222848553,0.117249154,0.012777151,21,0,9,29.87,0.662586482,0.293241086,0.030867483,0.013304949,10019,36686,47717,0.259612656,0.057273559,0.200548948,0.017017383,0.045379689,1879,2094,1879,0.346705632,0.85526075,0.063129003,0.069716377,19.84,0.639,100.2,133,0.8541395,0.8535105,0.001064396,93.56794575,0.014623985
0.091977517,0.049565662,0.265712826,0.066428206,0.053653551,23,0.112668464,0.309433962,0.162264151,0.282479784,0.100808625,0.032345013,21,0,9,29.87,0.739160839,0.152447552,0.108391608,0,10019,36686,47717,0.325372825,0.051107325,0.212947189,0.016183986,0.051107325,1430,1485,1430,0.333965844,0.81487791,0.056218058,0.044576945,19.84,0.639,100.2,133,0.5313075,0.5313075,0.002797203,118.9144789,0.017938715
0.027829314,0.076994434,0.243661101,0.105442177,0.085034014,24,0.051549652,0.342820999,0.313409235,0.144528779,0.089816572,0.042378242,21,0,9,29.87,0.735452323,0.147677262,0.095354523,0,10019,36686,47717,0.6987853,0.103930595,0.276026912,0.018767705,0.006550992,2045,2243,2045,0.318739989,0.424220963,0.214058074,0.257259207,19.84,0.639,100.2,133,0.5558223,0.5558223,0.000488998,39.57495592,0.00389459
0.078615335,0.070203818,0.301844063,0.041734067,0.099644128,24,0.129356809,0.26769673,0.224937118,0.219906576,0.098454905,0.054617319,21,0,9,29.87,0.741448692,0.212273642,0.040241449,0,10019,36686,47717,0.268479791,0.059968158,0.156377145,0.014505572,0.053246064,1988,2112,1988,0.184158901,0.851229436,0.049531222,0.061914028,19.84,0.639,100.2,133,3.464351,3.461479,0.003521127,51.39443508,0.031496261
0.06405694,0.048042705,0.262455516,0.016014235,0.09519573,36,0.053897979,0.159769009,0.129932628,0.270452358,0.232916266,0.100096246,21,0,9,29.87,0.289333333,0.382666667,0.261333333,0.042666667,10019,36686,47717,0.246585596,0.0944334,0.072067594,0.021371769,0.032306163,750,760,750,0.223196224,0.861332008,0.104870775,0.019880716,19.84,0.639,100.2,133,9.115993,8.649628,0.004,9.986866212,0.04524861
0.040920716,0.111253197,0.297953964,0.069053708,0.045396419,26,0.106737825,0.280853903,0.220146765,0.190126751,0.112074716,0.084723149,21,0,9,29.87,0.704737733,0.15820643,0.116751269,0,10019,36686,47717,0.472537902,0.056008508,0.180432471,0.041829139,0.037575328,1182,1299,1182,0.2253861,0.689117334,0.219071251,0.05955335,19.84,0.639,100.2,133,0.3740423,0.3740423,0,0,0
0.08030888,0.045559846,0.294208494,0.047490347,0.054054054,26,0.039516129,0.316129032,0.258064516,0.222177419,0.094354839,0.047177419,21,0,9,29.87,0.757870635,0.135661133,0.100744133,0.005724098,10019,36686,47717,0.27785086,0.075299238,0.138411317,0.013928183,0.044831338,1747,1845,1747,0.347226387,0.844831338,0.047007617,0.07508161,19.84,0.639,100.2,133,0.7988149,0.7988149,0.003434459,150.4101499,0.026147958
0.126151382,0.048057669,0.178213857,0.064076892,0.09731678,28,0.129310345,0.164700544,0.269963702,0.210072595,0.138384755,0.068058076,21,0,9,29.87,0.090798294,0.296160878,0.552102377,0.046922608,10019,36686,47717,0.100098349,0.110237939,0.057629339,0.009823183,0.02815979,1641,1730,1641,0.29638009,0.948046278,0.026413447,0.019864658,19.84,0.639,100.2,133,47.94653,46.72467,0,0,0
0.066055046,0.073394495,0.344036697,0.055045872,0.101834862,26,0.087576375,0.228105906,0.311608961,0.188391039,0.107942974,0.057026477,21,0,9,29.87,0.683497537,0.156403941,0.149014778,0.011083744,10019,36686,47717,0.32766656,0.066860465,0.078125,0.058866279,0.069767442,812,861,812,0.235699153,0.802688953,0.166061047,0.018168605,19.84,0.639,100.2,133,0.5234209,0.5234209,0.003694581,79.98387245,0.015212656
0.028929605,0.066538091,0.379942141,0.033751205,0.071359691,25,0.095284872,0.271119843,0.138506876,0.360510806,0.109037328,0.011787819,21,0,9,29.87,0.233795262,0.69065713,0.0393384,0.008940545,10019,36686,47717,0.438351694,0.055095185,0.051959686,0.282418813,0.192833147,2237,2512,2237,0.247727273,0.723180291,0.158566629,0.116237402,19.84,0.639,100.2,133,0.723067,0.7195076,0.000447027,16.83400988,0.002726118
0.067267684,0.092926491,0.289875173,0.033980583,0.090152566,25,0.099641577,0.218637993,0.294623656,0.220071685,0.089605735,0.07311828,21,0,9,29.87,0.684106614,0.232971372,0.082922014,0,10019,36686,47717,0.294130431,0.107916503,0.198503348,0,0.034265459,1013,1100,1013,0.293012331,0.829854273,0.127215439,0.028751477,19.84,0.639,100.2,133,0.3561302,0.3561302,0.000987167,60.87993364,0.008539261
0.030273438,0.166992188,0.26171875,0.036132813,0.106445313,24,0.068181818,0.319214876,0.304752066,0.142561983,0.100206612,0.049586777,21,0,9,29.87,0.775641026,0.133012821,0.083333333,0.008012821,10019,36686,47717,0.548337128,0.098185699,0.185165422,0.041088581,0.028815368,624,689,624,0.400475813,0.590715048,0.313767343,0.041088581,19.84,0.639,100.2,133,0.2710719,0.2710719,0.001602564,16.34232438,0.002363898
0.118486795,0.077087794,0.206995004,0.047109208,0.112776588,30,0.092606423,0.206870799,0.274831964,0.207617625,0.133681852,0.019417476,21,0,9,29.87,0.59077527,0.323846909,0.085377821,0,10019,36686,47717,0.563981076,0.053047404,0.179834462,0.005267118,0.058314522,1019,1144,1019,0.32093254,0.600451467,0.262227239,0.033860045,19.84,0.639,100.2,133,0.5687266,0.5687266,0.001962709,137.8435294,0.029494086
0.054527751,0.086660175,0.239532619,0.026290166,0.121713729,26,0.155015198,0.226950355,0.235055724,0.189463019,0.136778116,0.027355623,21,0,9,29.87,0.73525557,0.115334207,0.149410223,0,10019,36686,47717,0.40463263,0.101851852,0.111574074,0.031018519,0.0375,763,789,763,0.229583975,0.749074074,0.176851852,0.0125,19.84,0.639,100.2,133,0.3950586,0.3950586,0.002621232,125.0269923,0.022867124
0.01590106,0.058303887,0.326855124,0.014134276,0.042402827,33,0.041071429,0.082142857,0.369642857,0.267857143,0.096428571,0.0875,21,0,9,29.87,0.607538803,0.345898004,0.046563193,0,10019,36686,47717,0.418218914,0.166965889,0.096050269,0.02513465,0.045780969,451,502,451,0.33378933,0.121184919,0.748653501,0.026032316,19.84,0.639,100.2,133,1.337168,1.337168,0.006651885,76.81509176,0.092203485
0.031710914,0.144542773,0.202064897,0.048672566,0.066371681,31,0.046759639,0.184577523,0.291222313,0.256767842,0.106644791,0.046759639,21,0,9,29.87,0.693077565,0.300250209,0.006672227,0,10019,36686,47717,0.357505609,0.080230326,0.150863724,0.029558541,0.0621881,1199,1380,1199,0.353200883,0.158541267,0.785028791,0.014587332,19.84,0.639,100.2,133,0.2290984,0.2290984,0,0,0
0.068771742,0.109713674,0.274819374,0.046829007,0.050040139,26,0.056392087,0.294951284,0.271922055,0.219072926,0.104222025,0.040153528,21,0,9,29.87,0.580072464,0.355434783,0.05942029,0.005072464,10019,36686,47717,0.273652081,0.044158913,0.14901787,0.022005612,0.048294196,2760,2823,2760,0.205616465,0.848028356,0.022596367,0.069265987,19.84,0.639,100.2,133,2.534413,2.494595,0.002898551,79.73062855,0.0298435
0.025139665,0.145530726,0.322346369,0.052513966,0.045530726,30,0.048309179,0.222790566,0.300369423,0.146348394,0.160272805,0.048025007,21,0,9,29.87,0.446636771,0.515246637,0.030044843,0.008071749,10019,36686,47717,0.668541217,0.061302099,0.23182233,0.006388804,0.031487679,2230,2282,2230,0.294105307,0.436111956,0.349710983,0.129753575,19.84,0.639,100.2,133,2.207563,2.193392,0.001793722,44.37431225,0.014900987
0.01504788,0.125512996,0.327291382,0.01880985,0.06874145,30,0.04040759,0.17357695,0.250527056,0.310962755,0.119465917,0.080112439,21,0,9,29.87,0.43452381,0.561688312,0.003787879,0,10019,36686,47717,0.500927364,0.103106796,0.158640777,0.007378641,0.010485437,1848,1898,1848,0.343072573,0.12815534,0.68038835,0.126796117,19.84,0.639,100.2,133,1.379698,1.362182,0.002164502,84.94855208,0.022757932
0.003790751,0.012130402,0.278241092,0.141774071,0.037149356,24,0.144101346,0.365003959,0.183689628,0.187648456,0.063341251,0.03087886,9,0,0,28.13,0.932153392,0.050147493,0,0,6012,423178,429839,0.101576636,0.058603066,0.063373083,0.009540034,0.03032368,1017,1145,1017,0.126602564,0.947189097,0.002044293,0.019761499,21.4,0.681,98.9,231,1.26276,1.26276,0.009832842,157.1646057,0.0676188
0.027453271,0.019859813,0.270443925,0.191004673,0.058995327,29,0.06218593,0.314070352,0.23178392,0.212939698,0.106155779,0.043969849,9,0,0,28.13,0.989425982,0.006042296,0,0,6012,423178,429839,0.395386584,0.074262735,0.04075067,0.025469169,0.045308311,1324,1437,1324,0.165924276,0.755495979,0.041823056,0.178016086,21.4,0.681,98.9,231,2.254328,2.242366,0.002265861,16.6197415,0.010044597
0.032475749,0.035428089,0.195276255,0.137494728,0.050611556,21,0.158891455,0.332101617,0.183833718,0.205542725,0.090531178,0.02448037,9,0,0,28.13,0.867560322,0.113672922,0.00536193,0,6012,423178,429839,0.169576828,0.046315251,0.174002047,0.016888434,0.027891505,1865,2010,1865,0.197266994,0.909672467,0.037359263,0.035056295,21.4,0.681,98.9,231,0.9367275,0.9367275,0.002680965,124.1977265,0.029769556
0.020642202,0.01529052,0.217125382,0.19648318,0.056574924,22,0.138323841,0.384052075,0.179820993,0.168429618,0.100895037,0.02278275,9,0,0,28.13,0.966135458,0.028884462,0,0,6012,423178,429839,0.171154511,0.057992026,0.040594418,0.029720913,0.045668721,1004,1004,1004,0.150319829,0.907937659,0.003262051,0.063428779,21.4,0.681,98.9,231,1.037802,1.037802,0.003984064,187.1709913,0.07040465
0.02081448,0.015384615,0.281447964,0.130316742,0.070588235,22,0.187187187,0.31031031,0.197197197,0.162162162,0.113113113,0.015015015,9,0,0,28.13,0.927519819,0.069082673,0,0,6012,423178,429839,0.130840041,0.054203032,0.096463023,0.01607717,0.044097382,883,940,883,0.131839156,0.931097841,0.001837391,0.039044557,21.4,0.681,98.9,231,0.6678595,0.6678595,0.003397508,86.89991065,0.026659132
