Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography
21.26,145,5.4,0.737,3.63,98.8,5,4.7,4711,1055,45.625,-86.707,232,624.2227,306.7526,317.4701
21.26,145,5.4,0.737,3.63,98.8,5,4.7,4711,1055,45.914,-86.82,232,363.229,25.30014,337.9289
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.854,-87.061,262,40.03624,5.848659,34.18758
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.816,-87.165,262,80.60372,0.5462886,80.05743
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.852,-87.024,262,4.877502,2.085405,2.792097
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.674,-87.194,262,121.6366,13.13045,108.5061
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.763,-87.085,262,2.680964,0,2.680964
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.741,-87.065,262,5.099482,3.365752,1.73373
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.742,-87.066,262,0.4107266,0,0.4107266
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.729,-87.082,262,2.531115,0,2.531115
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.971,-87.167,262,283.3348,0.537765,282.7971
21.26,137,6.9,0.711,3.59,98.9,4.2,6.3,4271,1240,44.116,-83.746,227,95.43972,2.160073,93.27965
21.9,139,7,0.697,3.62,98.7,4.4,6.5,4283,1301,44.073,-84.047,249,109.138,0.9022853,108.2357
21.26,137,6.9,0.711,3.59,98.9,4.2,6.3,4271,1240,44.032,-83.917,227,65.12959,2.227393,62.90219
21.26,137,6.9,0.711,3.59,98.9,4.2,6.3,4271,1240,44.025,-83.532,227,102.8009,52.98252,49.81839
21.64,126,8.3,0.688,3.66,98.9,4.2,8,3883,1463,43.96,-83.948,229,51.16203,2.206817,48.95521
21.66,129,8,0.697,3.71,98.7,4.2,7.6,3979,1417,43.879,-85.707,245,105.3788,0.9422137,104.4366
21.66,129,8,0.697,3.71,98.7,4.2,7.6,3979,1417,43.881,-85.944,245,84.31368,2.658607,81.65508
21.53,138,6.7,0.711,3.64,98.7,4.5,6.2,4328,1238,44.04,-85.707,247,226.5229,0.612121,225.9107
21.53,138,6.7,0.711,3.64,98.7,4.5,6.2,4328,1238,44.055,-85.921,247,158.0646,2.697036,155.3676
22.32,148,5.8,0.696,3.63,98.5,3.9,5.2,4638,1207,45.869,-87.867,262,287.6911,6.680526,281.0106
23.74,154,5.6,0.687,3.72,97.6,4.5,5.7,4762,1297,45.144,-93.28,341,2.127735,0.002958315,2.124776
23.74,154,5.6,0.687,3.72,97.6,4.5,5.7,4762,1297,45.19,-93.317,341,1.777299,0.01008344,1.767215
23.74,154,5.6,0.687,3.72,97.6,4.5,5.7,4762,1297,45.186,-93.25,341,2.033976,0.00284094,2.031135
23.74,154,5.6,0.687,3.72,97.6,4.5,5.7,4762,1297,45.16,-93.255,341,0.4297248,0,0.4297248
23.74,154,5.6,0.687,3.72,97.6,4.5,5.7,4762,1297,45.398,-93.439,341,13.86338,0.2090492,13.65434
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.721,-93.408,334,3.662727,0.5297781,3.132949
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.674,-93.42,334,48.42841,1.303584,47.12483
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.587,-93.584,334,36.27655,1.269729,35.00682
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.62,-93.778,334,85.66288,1.424166,84.23872
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.718,-95.633,405,292.4015,2.415555,289.9859
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.711,-95.924,405,223.1031,0.3523924,222.7507
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.551,-95.754,405,185.1024,3.450757,181.6516
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.649,-95.573,405,9.734787,0.006283041,9.728504
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.609,-95.598,405,6.582676,0.03126848,6.551408
24.03,140,7.2,0.685,3.84,96.9,4.3,8,4269,1508,43.617,-95.626,405,5.633123,1.195086,4.438037
25.98,165,4.2,0.673,3.66,97.4,4.3,4.7,5261,1218,47.325,-96.259,358,416.3115,1.912746,414.3987
25.98,165,4.2,0.673,3.66,97.4,4.3,4.7,5261,1218,47.325,-96.65,358,320.2876,1.333232,318.9544
25.98,165,4.2,0.673,3.66,97.4,4.3,4.7,5261,1218,47.245,-96.559,358,140.1311,0.6954665,139.4356
24.66,169,3.7,0.69,3.61,97.2,3.8,3.9,5346,1107,47.326,-95.932,374,221.9878,2.564217,219.4236
24.66,169,3.7,0.69,3.61,97.2,3.8,3.9,5346,1107,47.325,-95.742,374,360.924,22.46995,338.454
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.755,-93.182,345,152.7054,2.774941,149.9304
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.76,-93.467,345,170.2541,3.712873,166.5412
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.596,-93.519,345,154.571,3.165463,151.4055
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.671,-93.367,345,3.942617,0.2445486,3.698069
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.642,-93.344,345,7.127749,1.539884,5.587866
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.632,-93.348,345,90.26481,3.005944,87.25887
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.643,-93.389,345,1.07085,0.000901162,1.069949
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.638,-93.377,345,1.125752,0,1.125752
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.59,-93.177,345,139.3732,0.4259564,138.9472
23.93,138,7.5,0.682,3.77,97.6,4.3,7.9,4211,1556,43.663,-93.38,345,1.98559,0.4637242,1.521865
26.05,171,3.6,0.67,3.6,97.7,4.1,3.8,5464,1187,48.772,-96.999,332,495.7204,2.191211,493.5292
26.05,171,3.6,0.67,3.6,97.7,4.1,3.8,5464,1187,48.772,-96.659,332,607.8834,2.608435,605.2749
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.457,-93.906,334,27.36033,0.5064934,26.85384
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.372,-93.609,334,87.84604,3.904791,83.94125
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.248,-93.647,334,61.24299,6.403432,54.83956
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.308,-93.917,334,73.52475,4.936543,68.58821
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.457,-93.71,334,148.2724,2.753818,145.5186
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.319,-93.748,334,75.56066,6.54165,69.01901
23.97,177,2.6,0.71,3.54,97.2,3.2,2.4,5696,946,48.553,-94.625,368,246.3001,1.812985,244.4871
23.97,177,2.6,0.71,3.54,97.2,3.2,2.4,5696,946,48.875,-94.951,368,1528.365,474.983,1053.382
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.496,-93.403,334,70.62579,1.858447,68.76734
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.419,-93.282,334,146.4414,4.684788,141.7566
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.439,-93.151,334,1.447575,0,1.447575
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.273,-93.277,334,3.537286,0,3.537286
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.301,-93.238,334,7.073136,0.01278307,7.060353
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.289,-93.404,334,105.0768,10.73072,94.34607
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.287,-93.223,334,166.091,2.648646,163.4424
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.438,-93.176,334,1.453708,0,1.453708
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.441,-93.195,334,5.930861,0.01781475,5.913046
23.97,145,6.5,0.688,3.75,97.7,4.3,6.8,4489,1426,44.286,-93.29,334,1.37903,0,1.37903
25.6,160,4.8,0.679,3.74,97.2,4.7,5.4,5034,1261,46.326,-96.528,376,746.1176,0.2126149,745.9049
25.6,160,4.8,0.679,3.74,97.2,4.7,5.4,5034,1261,46.264,-96.57,376,5.052422,0,5.052422
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.109,-95.083,376,4.93279,0,4.93279
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.108,-95.048,376,0.5958962,0,0.5958962
24.07,154,5.4,0.695,3.76,97.4,4.4,5.7,4810,1278,45.283,-94.883,358,140.564,11.25326,129.3107
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.317,-95.13,376,148.4526,14.90592,133.5467
24.07,154,5.4,0.695,3.76,97.4,4.4,5.7,4810,1278,45.284,-94.939,358,34.29763,6.849637,27.44799
24.07,154,5.4,0.695,3.76,97.4,4.4,5.7,4810,1278,45.161,-94.933,358,70.90608,7.098913,63.80717
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.144,-95.053,376,11.15177,1.940474,9.211295
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.154,-95.104,376,122.8099,9.198328,113.6116
24.46,149,6.3,0.69,3.79,97,4.3,7,4546,1404,44.979,-95.115,390,144.1649,1.665766,142.4991
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.12,-95.043,376,0.4302649,0,0.4302649
24.58,154,5.4,0.694,3.76,97.2,4.5,5.9,4820,1288,45.11,-95.023,376,2.75165,0,2.75165
24.07,154,5.4,0.695,3.76,97.4,4.4,5.7,4810,1278,45.023,-94.89,358,181.2944,12.65508,168.6393
23.61,146,6.7,0.679,3.73,97.8,4.4,6.8,4437,1442,44.819,-92.901,329,13.45944,0.05589717,13.40355
23.61,146,6.7,0.679,3.73,97.8,4.4,6.8,4437,1442,44.842,-92.993,329,2.475331,0.2932847,2.182046
23.61,146,6.7,0.679,3.73,97.8,4.4,6.8,4437,1442,44.809,-92.942,329,20.21326,4.646587,15.56668
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.278,-92.995,338,4.001901,0.1522571,3.849644
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.271,-92.956,338,0.9560334,0.06466671,0.8913667
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.239,-92.958,338,20.48705,1.03668,19.45037
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.179,-92.959,338,23.80273,1.496598,22.30614
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.198,-92.89,338,12.22226,1.077852,11.14441
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.17,-92.822,338,41.77919,4.000642,37.77855
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.046,-92.965,338,3.155581,0.3159509,2.83963
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.064,-92.965,338,2.963671,1.360501,1.60317
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.08,-92.924,338,25.61564,1.174554,24.44109
23.42,155,5.7,0.68,3.72,97.6,4.6,5.6,4720,1303,45.055,-92.853,338,16.54266,1.264343,15.27832
23.61,146,6.7,0.679,3.73,97.8,4.4,6.8,4437,1442,44.98,-92.903,329,13.38682,1.111891,12.27493
19.9,80,13.1,0.663,4.08,99.4,4.4,13.1,2571,2343,38.55,-90.322,199,0.541082,0,0.541082
19.9,80,13.1,0.663,4.08,99.4,4.4,13.1,2571,2343,38.54,-90.292,199,2.131269,0,2.131269
19.9,80,13.1,0.663,4.08,99.4,4.4,13.1,2571,2343,38.532,-90.272,199,1.543542,0.1832981,1.360244
18.54,65,13.8,0.683,4.23,98,4.7,13.7,2257,2421,36.557,-93.671,323,42.92723,7.030301,35.89693
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.898,-93,242,237.5018,1.523465,235.9783
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.779,-93.137,263,96.33658,0.8479391,95.48864
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.87,-93.208,263,243.6863,2.831655,240.8547
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.78,-93.053,263,7.17707,0.1986009,6.978468
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.731,-92.947,242,36.67456,0.4107621,36.2638
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.211,-93.028,282,286.5421,1.05519,285.487
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.212,-93.121,282,75.68674,0.8604422,74.82629
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.209,-93.196,282,289.2751,1.607181,287.668
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.817,-93.44,263,192.8708,2.822547,190.0483
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.787,-93.511,263,339.5004,3.40905,336.0913
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.785,-93.57,263,1.94079,0,1.94079
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.808,-93.549,263,2.563936,0.006044816,2.557891
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.786,-93.54,263,1.690995,0,1.690995
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.403,-94.094,293,148.949,0.3059493,148.6431
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.334,-93.899,263,286.081,2.804467,283.2766
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.258,-94.088,293,122.9217,1.935241,120.9865
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.278,-93.974,263,15.98427,0.08515175,15.89912
20.47,86,12.5,0.674,4.14,98.6,4.5,12.7,2695,2252,38.963,-94,270,55.85106,0.3236054,55.52745
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.106,-93.992,263,130.4651,3.263705,127.2014
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.145,-93.786,263,94.98425,2.148152,92.8361
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.198,-93.589,263,93.97103,2.438576,91.53246
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.047,-93.689,263,143.7908,1.098801,142.692
20.47,86,12.5,0.674,4.14,98.6,4.5,12.7,2695,2252,38.957,-93.692,270,96.1205,0.9000262,95.22047
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.112,-93.622,282,185.7186,1.378128,184.3405
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.084,-93.586,282,6.062814,0.2611479,5.801666
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.074,-93.626,282,8.227268,0.2917241,7.935544
21.82,109,10.8,0.664,4.03,98.4,4.6,11.1,3214,2012,40.116,-93.514,282,238.0179,0.8192061,237.1987
18.49,64,14.1,0.675,4.23,98.4,4.8,13.8,2208,2464,36.652,-92.565,287,350.278,7.635392,342.6426
18.49,64,14.1,0.675,4.23,98.4,4.8,13.8,2208,2464,36.65,-92.348,287,404.9542,2.625205,402.329
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.237,-89.77,132,6.94204,0.0552686,6.886772
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.178,-89.673,132,8.585296,0.30324,8.282055
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.159,-89.63,132,11.82633,4.066204,7.760128
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.051,-89.813,132,25.32232,0.1263052,25.19601
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.128,-89.787,132,228.7268,5.99167,222.7351
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.33,-89.748,132,232.0307,10.34714,221.6835
22.07,108,10.5,0.669,4.09,97.5,4.5,11.2,3296,1941,40.11,-95.292,353,83.25207,3.431755,79.82031
21.46,98,11.4,0.67,4.16,97.8,4.5,12,3009,2089,39.961,-95.204,334,162.0142,2.604321,159.4099
22.07,108,10.5,0.669,4.09,97.5,4.5,11.2,3296,1941,40.145,-95.294,353,225.0867,1.623828,223.4629
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.945,-92.4,242,122.16,0.4472758,121.7127
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.76,-92.457,242,15.07636,0.3453116,14.73105
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.69,-92.472,242,33.29292,0.2476718,33.04525
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.865,-92.678,242,355.638,2.002481,353.6355
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.731,-92.482,242,286.2039,8.101808,278.1021
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.202,-92.702,260,16.38421,7.098284,9.285926
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.062,-92.66,260,59.95798,5.486895,54.47108
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.007,-92.755,260,8.890471,0.3199494,8.570521
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.934,-92.536,296,172.8374,0.1065032,172.7309
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.122,-92.671,260,22.27198,5.59152,16.68047
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.058,-92.812,260,20.9723,4.46539,16.50691
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.047,-92.776,260,21.94808,2.805465,19.14261
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.162,-92.939,260,114.4996,10.38297,104.1166
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.995,-92.852,296,216.7173,2.792057,213.9252
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.135,-92.719,260,26.32466,7.397829,18.92684
20.22,84,12.6,0.668,4.12,98.7,4.5,12.6,2664,2257,38.161,-92.847,260,27.84044,6.2749,21.56554
21.82,106,11.1,0.659,3.99,98.8,4.7,11.2,3162,2048,40.127,-92.147,250,387.5565,2.090254,385.4662
21.82,106,11.1,0.659,3.99,98.8,4.7,11.2,3162,2048,40.207,-92.247,250,119.2734,0.728925,118.5444
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.725,-94.248,293,8.281956,0.02645186,8.255504
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.601,-94.286,293,137.3778,0.3508275,137.027
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.602,-94.529,293,134.782,3.936506,130.8455
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.602,-94.404,293,143.0403,0.2127492,142.8275
18.92,67,14.1,0.674,4.11,99.9,4.2,14.1,2294,2505,37.731,-89.854,156,4.041534,0,4.041534
18.92,67,14.1,0.674,4.11,99.9,4.2,14.1,2294,2505,37.714,-89.868,156,4.318236,0.02079469,4.297441
18.92,67,14.1,0.674,4.11,99.9,4.2,14.1,2294,2505,37.643,-89.72,156,175.4699,4.280994,171.1889
18.92,67,14.1,0.674,4.11,99.9,4.2,14.1,2294,2505,37.792,-89.81,156,145.9317,4.661667,141.27
18.92,67,14.1,0.674,4.11,99.9,4.2,14.1,2294,2505,37.695,-89.942,156,154.3988,0.8430414,153.5557
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.735,-93.842,305,379.6144,10.51947,369.0949
19.73,77,13.1,0.682,4.23,98.2,4.5,13.3,2491,2331,37.86,-94.012,300,29.96669,0.2224829,29.74421
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.656,-93.801,305,89.07335,13.42916,75.64418
20.9,90,12.4,0.657,4.01,99.5,4.5,12.6,2794,2251,39.018,-90.889,193,63.27127,0.4822794,62.78899
20.9,90,12.4,0.657,4.01,99.5,4.5,12.6,2794,2251,39.159,-90.819,193,104.3314,3.907152,100.4242
21.03,89,12.2,0.658,4.04,99.2,4.5,12.3,2840,2219,39.109,-91.108,214,227.2041,2.133166,225.071
19.9,80,13.1,0.663,4.08,99.4,4.4,13.1,2571,2343,38.917,-90.906,199,49.65689,0.6877711,48.96912
20.9,90,12.4,0.657,4.01,99.5,4.5,12.6,2794,2251,39.014,-90.754,193,105.5865,5.936424,99.65012
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.379,-92.964,296,123.8813,0.3148528,123.5665
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.312,-92.952,296,20.36341,0.0500068,20.3134
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.227,-92.878,296,113.4236,0.251588,113.172
19.18,77,13.2,0.671,4.17,98.3,4.6,13.1,2449,2331,37.134,-92.911,296,47.87761,0.07068758,47.80692
22.07,108,10.5,0.669,4.09,97.5,4.5,11.2,3296,1941,40.421,-95.319,353,289.7348,0.05564119,289.6791
22.07,108,10.5,0.669,4.09,97.5,4.5,11.2,3296,1941,40.425,-95.6,353,260.3932,2.770497,257.6227
19.73,77,13.1,0.682,4.23,98.2,4.5,13.3,2491,2331,37.498,-94.187,300,220.0003,1.474735,218.5256
19.73,77,13.1,0.682,4.23,98.2,4.5,13.3,2491,2331,37.504,-94.446,300,357.6923,2.862793,354.8295
19.73,77,13.1,0.682,4.23,98.2,4.5,13.3,2491,2331,37.493,-94.271,300,19.02941,0.4637292,18.56568
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.893,-94.333,293,211.4508,2.296337,209.1544
21.43,98,11.6,0.67,4.11,98.3,4.4,12.1,2967,2130,39.893,-94.46,293,214.3699,2.168209,212.2017
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.526,-93.296,305,141.1334,0.6095241,140.5238
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.72,-93.522,305,133.8116,0.4253221,133.3862
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.707,-93.313,305,185.2457,2.12041,183.1253
19.36,76,13.1,0.678,4.18,98.2,4.6,13.1,2479,2322,37.526,-93.483,305,182.2202,3.732727,178.4874
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.793,-89.571,132,111.2735,0.1438845,111.1296
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.609,-89.515,132,223.0034,11.16161,211.8418
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.591,-89.56,132,15.89167,0.9378333,14.95384
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.482,-89.688,132,153.8942,8.345577,145.5486
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.507,-89.837,132,186.4977,1.122084,185.3756
18.15,56,14.9,0.682,4.16,100.2,4.2,15,2058,2652,36.439,-89.701,132,6.014239,0.02335223,5.990887
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.233,-92.669,242,185.067,1.529847,183.5371
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.077,-92.71,242,213.6208,5.05819,208.5627
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.144,-92.68,242,72.84193,1.092901,71.74903
19.07,72,13.6,0.664,4.15,98.8,4.5,13.3,2385,2403,37.231,-91.336,252,690.3461,0.1380087,690.2081
19.07,72,13.6,0.664,4.15,98.8,4.5,13.3,2385,2403,37.008,-91.438,252,313.6529,0.04114537,313.6117
20.06,81,12.9,0.661,4.11,99,4.5,12.8,2615,2307,38.219,-91.751,236,93.50745,0.3959779,93.11147
20.06,81,12.9,0.661,4.11,99,4.5,12.8,2615,2307,38.2,-91.996,236,199.4626,1.315945,198.1466
20.06,81,12.9,0.661,4.11,99,4.5,12.8,2615,2307,38.097,-91.908,236,236.9575,1.236557,235.7209
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.612,-92.988,242,353.1861,7.871636,345.3144
21.35,97,11.8,0.669,4.08,98.6,4.5,12,2939,2152,39.405,-93.069,263,239.0489,6.038079,233.0108
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.402,-92.824,242,174.5275,1.671372,172.8561
21.98,108,10.6,0.668,4.05,98,4.4,11.1,3261,1976,40.478,-94.423,316,266.8194,0.2067558,266.6126
19.02,68,13.9,0.669,4.13,99.5,4.4,13.7,2335,2459,37.944,-90.287,195,186.7385,3.342252,183.3962
19.02,68,13.9,0.669,4.13,99.5,4.4,13.7,2335,2459,37.977,-90.055,195,18.8586,1.99039,16.86821
19.02,68,13.9,0.669,4.13,99.5,4.4,13.7,2335,2459,37.949,-90.105,195,111.8297,1.217621,110.6121
19.02,68,13.9,0.669,4.13,99.5,4.4,13.7,2335,2459,37.795,-90.128,195,189.3478,1.071654,188.2762
18.45,59,14.6,0.673,4.23,99.3,4.6,14.5,2124,2580,36.741,-91.395,212,405.3008,1.102364,404.1984
18.45,59,14.6,0.673,4.23,99.3,4.6,14.5,2124,2580,36.635,-91.585,212,121.1833,0.06975747,121.1136
18.45,59,14.6,0.673,4.23,99.3,4.6,14.5,2124,2580,36.594,-91.363,212,265.06,0.576381,264.4836
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.856,-92.011,242,195.2049,0.2344242,194.9705
21.03,89,12.2,0.658,4.04,99.2,4.5,12.3,2840,2219,39.732,-91.997,214,118.476,0.549472,117.9266
21.18,95,11.9,0.666,4.06,98.9,4.6,12,2907,2164,39.779,-92.193,242,188.6361,0.6696174,187.9665
21.03,89,12.2,0.658,4.04,99.2,4.5,12.3,2840,2219,39.602,-91.293,214,75.09661,2.989579,72.10703
21.03,89,12.2,0.658,4.04,99.2,4.5,12.3,2840,2219,39.568,-91.463,214,125.8046,1.126356,124.6782
21.03,89,12.2,0.658,4.04,99.2,4.5,12.3,2840,2219,39.503,-91.578,214,282.9326,9.937191,272.9955
17.65,63,13.9,0.681,4.15,97.4,3.2,14,2068,2296,35.932,-81.416,380,58.18301,0,58.18301
17.65,63,13.9,0.681,4.15,97.4,3.2,14,2068,2296,35.917,-81.542,380,3.154109,0,3.154109
17.65,63,13.9,0.681,4.15,97.4,3.2,14,2068,2296,35.874,-81.513,380,4.850119,0,4.850119
17.65,63,13.9,0.681,4.15,97.4,3.2,14,2068,2296,35.828,-81.509,380,9.953185,0,9.953185
17.65,63,13.9,0.681,4.15,97.4,3.2,14,2068,2296,35.822,-81.578,380,19.43903,0.2941817,19.14485
